VIABILITY_TARGET_HOMING,FEMALE_FERTILITY_TARGET_HOMING,Y_SHREDDER,DENSITY,ISLAND_SIDE_LENGTH,INTERACTION_DISTANCE_SIGMA,AVG_DISPERSAL,MONTHLY_SURVIVAL_RATE,LITTER_SIZE,ITINERANT_FREQ,ITINERANT_DISPERSAL_MULTIPLIER,RELEASE_PERCENTAGE,DRIVE_FITNESS,DRIVE_EFFICIENCY,RESISTANCE_RATE,R1_RATE,Equilibrium pop size,End drive freq,End resistance freq,Minimum pop size,End pop,Suppression rate,Gen Suppressed,Composite Value,Composite Value SE
FALSE,FALSE,TRUE,1426.95,1.9426,55.8235,816.06625,0.9290625,6.4511,0.277775,1.7994,0.3409215,0.989775,0.753775,0,0,5494.235,0.9384003,0,2897.65,4046,0,0,-0.527454497,0.001943365
FALSE,FALSE,TRUE,751.95,1.6994,74.9935,619.99375,0.9349625,7.1885,0.380025,2.3802,0.1150315,0.984125,0.753975,0,0,2232.48,0.9382297,0,1040.5,1529.95,0,0,-0.466104467,0.00207548
FALSE,FALSE,TRUE,1127.95,3.8366,70.6465,542.77375,0.7791375,4.2071,0.179275,4.9742,0.4170185,0.951675,0.754375,0,0,16478.405,0.93937805,0,9103.8,11547.35,0,0,-0.552471661,0.000446079
FALSE,FALSE,TRUE,1186.36322,1.974888504,72.66333878,195.18908,0.833912519,5.768035531,0.176939219,1.260629326,0.387069933,0.870282978,0.754534155,0,0,4533.975,0,0,3837.85,4536.5,0,0,-0.846598638,0.004820234
FALSE,FALSE,TRUE,1243.85,1.4826,95.3335,82.37875,0.8103625,4.3649,0.161725,4.3598,0.2088175,0.989525,0.754575,0,0,2606.29,0.9369187,0,1508.55,1817.5,0,0,-0.578838561,0.001512533
FALSE,FALSE,TRUE,840.2175,3.434538,53.310295,350.7099625,0.938016625,4.899479,0.32882025,1.264146,0.421427765,0.95450275,0.75469275,0,0,9921.975,0.93866845,0,5451,9126.2,0,0,-0.54939763,0.00073528
FALSE,FALSE,TRUE,1411.8675,3.142222,56.033605,966.9957625,0.738191875,4.912505,0.43970475,1.438982,0.167159415,0.91579625,0.75469975,0,0,13852.105,0.9390248,0,5810.35,8985.9,0,0,-0.419457542,0.001098819
FALSE,FALSE,TRUE,1183.6435,4.29233,79.642765,420.0880375,0.904993125,6.186983,0.46181725,2.160694,0.350387075,0.78339975,0.75491975,0,0,20926.685,0,0,14299.35,16284.95,0,0,-0.683336986,0.024320812
FALSE,FALSE,TRUE,1440.910995,4.18261528,94.77016985,436.6227075,0.894415167,7.888224483,0.432398885,1.618548989,0.078922394,0.825696558,0.75496605,0,0,26200.97,0,0,18867.9,21321.35,0,0,-0.720754316,0.023704488
FALSE,FALSE,TRUE,1010.90759,3.287719488,80.57493806,621.5029806,0.797611532,7.118310332,0.34822771,4.789424658,0.339905506,0.96524334,0.755239278,0,0,10587.12,0.93884405,0,5323.85,6529.25,0,0,-0.502883998,0.001156145
