VIABILITY_TARGET_HOMING,FEMALE_FERTILITY_TARGET_HOMING,Y_SHREDDER,DENSITY,ISLAND_SIDE_LENGTH,INTERACTION_DISTANCE_SIGMA,AVG_DISPERSAL,MONTHLY_SURVIVAL_RATE,LITTER_SIZE,ITINERANT_FREQ,ITINERANT_DISPERSAL_MULTIPLIER,RELEASE_PERCENTAGE,DRIVE_FITNESS,DRIVE_EFFICIENCY,RESISTANCE_RATE,R1_RATE,Equilibrium pop size,End drive freq,End resistance freq,Minimum pop size,End pop,Suppression rate,Gen Suppressed,Composite Value,Composite Value SE
TRUE,FALSE,FALSE,761.6155,2.801422,25.467715,783.8439625,0.837295875,2.445413,0.24824225,3.044818,0.400568465,0.82641975,0.76317275,0.02519385,0.00865361,6037.095,0.011498459,0.021399381,5600.15,6009.75,0,0,-0.927624624,0.001007321
TRUE,FALSE,FALSE,615.0467247,1.204871163,98.95726979,50.41943286,0.843833205,2.576266974,0.305063725,4.866605043,0.224528581,0.954559624,0.763363063,0,0,815.42,0.4075176,0,526.5,634.55,0,0,-0.645934395,0.007283999
TRUE,FALSE,FALSE,1411.6815,1.046234,53.676325,876.6347125,0.906193625,7.881059,0.49922175,2.877382,0.157794045,0.86247025,0.76354275,0.06916395,0.00921797,1560.915,0,0.4702341,890.8,1098.7,0,0,-0.570753036,0.002855691
TRUE,FALSE,FALSE,988.5,2.49,79.525,915.6625,0.830875,4.403,0.22025,2.03,0.246915,0.92375,0.76375,0,0,6029.955,0.3787753,0,5962.85,6857.45,0,0,-0.988898193,0.002777109
TRUE,FALSE,FALSE,897.9230821,2.630337834,95.89702487,546.4507982,0.799843472,7.120583773,0.296491891,3.771986008,0.277319641,0.838483214,0.763837904,0,0,6032.27,0.2940973,0,4501.85,6797.45,0,0,-0.746333745,0.004292575
TRUE,FALSE,FALSE,636.6885,3.068498,24.066055,711.1421125,0.716912625,3.053177,0.20772775,1.666862,0.319490615,0.90330925,0.76398625,0.00530565,0.01777827,6013.11,0,0.83834185,4356.4,6018.7,0,0,-0.724463486,0.006803515
TRUE,FALSE,FALSE,1262.724757,4.625620365,57.9848212,581.3632756,0.834223491,6.594251394,0.443345666,2.593868017,0.020401049,0.817190409,0.764432102,0,0,26118.945,0.29073535,0,18451.25,29410.75,0,0,-0.70620875,0.021086849
TRUE,FALSE,FALSE,1250.6595,2.813262,89.663995,807.9674125,0.833164875,5.250359,0.31077525,2.35861,0.035391065,0.96826125,0.76467025,0.03212775,0.00593851,9707.92,0,0.9610656,8363.15,9615.1,0,0,-0.861500827,0.004909788
TRUE,FALSE,FALSE,796.9225,3.76607,77.261725,500.9369875,0.742066625,3.399743,0.06018325,1.112154,0.172778245,0.88009275,0.76470525,0.09024515,0.01152717,11197.68,0.000459146,0.40594155,10831.45,11206.5,0,0,-0.967303165,0.000883488
TRUE,FALSE,FALSE,880.5,4.002,52.435,668.9875,0.851125,4.733,0.41025,3.29,0.351775,0.94425,0.76475,0.08205,0.00551,14066.01,0,0.9086665,13476.8,14054.2,0,0,-0.958115608,0.001719972
TRUE,FALSE,FALSE,1097.5,4.982,72.775,356.9875,0.716625,5.237,0.09025,2.822,0.336095,0.95525,0.76525,0.05785,0.01731,27128.24,0,0.92080965,26534.65,27117.25,0,0,-0.978125455,0.000883393
TRUE,FALSE,FALSE,711.1825,4.129306,23.648815,692.0964625,0.721439125,2.298869,0.14009825,3.45743,0.390587165,0.90130625,0.76560025,0.02811295,0.00241771,12136.11,0,0.7677568,8034.85,12098.45,0,0,-0.662059644,0.006462603
TRUE,FALSE,FALSE,918.5,1.478,90.685,669.9625,0.794875,2.285,0.04675,1.63,0.038175,0.92575,0.76625,0,0,1913.445,0.35966105,0,1390.3,1557.1,0,0,-0.726640696,0.005103123
TRUE,FALSE,FALSE,1099.5,4.686,96.265,638.7625,0.870625,7.793,0.40125,3.858,0.306695,0.94975,0.76625,0.03235,0.01191,24851.175,0,0.9237232,16838.2,21953.85,0,0,-0.677635824,0.001768503
