VIABILITY_TARGET_HOMING,FEMALE_FERTILITY_TARGET_HOMING,Y_SHREDDER,DENSITY,ISLAND_SIDE_LENGTH,INTERACTION_DISTANCE_SIGMA,AVG_DISPERSAL,MONTHLY_SURVIVAL_RATE,LITTER_SIZE,ITINERANT_FREQ,ITINERANT_DISPERSAL_MULTIPLIER,RELEASE_PERCENTAGE,DRIVE_FITNESS,DRIVE_EFFICIENCY,RESISTANCE_RATE,R1_RATE,Equilibrium pop size,End drive freq,End resistance freq,Minimum pop size,End pop,Suppression rate,Gen Suppressed,Composite Value,Composite Value SE
FALSE,TRUE,FALSE,851.55,1.982,61.8,80.0875,0.729625,3.767,0.48125,3.126,0.121965,0.74925,0.76625,0,0,3197.65,0.53643615,0,396.85,1318.8,0,0,-0.12410283,0.012607949
FALSE,TRUE,FALSE,1305.15,4.938,81.56,540.2875,0.725125,7.349,0.45725,1.242,0.068555,0.72725,0.86675,0,0,30499.085,0,0,0,0,1,140.35,0.7193,0.01308054
FALSE,TRUE,FALSE,732.75,1.082,88.36,395.0125,0.938375,4.355,0.33125,2.57,0.304245,0.65325,0.99375,0,0,806.96,0,0,706.4,796.95,0,0,-0.875602913,0.009989577
FALSE,TRUE,FALSE,636.45,4.778,28.76,134.6875,0.907125,5.135,0.33375,2.478,0.325315,0.99425,0.52075,0,0,15136.285,0.77910995,0,15278.8,19753.1,0,0,-1.009419644,0.001387151
FALSE,TRUE,FALSE,1058.55,3.818,55.48,399.8875,0.743125,4.637,0.35975,3.306,0.385095,0.64725,0.78425,0,0,15353.38,0,0,14632.15,15373.25,0,0,-0.953030429,0.001326807
FALSE,TRUE,FALSE,832.65,2.894,73,114.2125,0.783125,5.045,0.17325,2.198,0.390485,0.56075,0.79475,0,0,6824.625,0,0,6613.2,6787,0,0,-0.969023183,0.002227349
FALSE,TRUE,FALSE,909.15,1.522,72.12,813.2875,0.912375,6.815,0.13825,2.706,0.260635,0.53575,0.58875,0,0,2098.335,0,0,1909.25,2131.45,0,0,-0.909966504,0.017479359
FALSE,TRUE,FALSE,1211.55,1.222,40.44,972.2125,0.876125,3.413,0.28375,4.382,0.347855,0.95075,0.52875,0,0,1779.67,0.74112445,0,1719.8,1868.85,0,0,-0.966436532,0.003481623
FALSE,TRUE,FALSE,658.95,1.702,88.04,645.5875,0.718375,2.045,0.49125,4.21,0.238585,0.76575,0.52725,0,0,1823.75,0,0,1616.85,1818.95,0,0,-0.886573408,0.00454891
FALSE,TRUE,FALSE,1466.25,3.23,38.6,121.0375,0.884625,6.497,0.20175,2.122,0.440465,0.92125,0.90875,0,0,15611.73,0,0,0,0,1,140.4,0.7192,0.005262379
FALSE,TRUE,FALSE,1297.95,3.182,21.96,360.8875,0.905875,4.109,0.28775,2.138,0.270925,0.50975,0.51025,0,0,13541.705,0,0,13364.3,13549.1,0,0,-0.986908037,0.001235419
FALSE,TRUE,FALSE,875.85,1.482,49.24,547.1125,0.870125,3.161,0.18575,1.822,0.468885,0.97925,0.83575,0,0,1895.795,0,0,0,0,1,138.55,0.7229,0.008080483
FALSE,TRUE,FALSE,1256.55,3.51,46.28,325.7875,0.739625,2.621,0.04325,3.57,0.414495,0.96725,0.55225,0,0,15402.875,0.7767608,0,5860.55,6943.65,0,0,-0.380492734,0.005517054
FALSE,TRUE,FALSE,893.85,4.23,55.08,741.1375,0.933625,7.067,0.13525,2.638,0.216535,0.66875,0.96075,0,0,16439.84,0,0,15518.9,16490.65,0,0,-0.943987943,0.002720454
FALSE,TRUE,FALSE,921.75,1.046,83.64,423.2875,0.749875,2.669,0.03325,2.278,0.207715,0.71075,0.75025,0,0,946.865,0,0,899.55,949.8,0,0,-0.950124772,0.004593026
FALSE,TRUE,FALSE,639.15,2.358,48.6,277.0375,0.892375,7.649,0.00625,1.41,0.477705,0.90375,0.68175,0,0,3781.58,0,0,3624.2,3789.95,0,0,-0.958461282,0.002518816
FALSE,TRUE,FALSE,708.45,4.814,43.96,915.6625,0.852625,5.831,0.19625,3.43,0.021515,0.86775,0.82325,0,0,16691.675,0.046323,0,39,265.5,0.95,312.3157895,0.35426936,0.044165156
FALSE,TRUE,FALSE,838.95,1.298,46.44,594.8875,0.764125,3.191,0.23025,1.898,0.046015,0.90275,0.78075,0,0,1374.65,0,0,0,0,1,90.4,0.8192,0.006502469
FALSE,TRUE,FALSE,1380.75,3.07,68.44,985.8625,0.860125,2.243,0.02975,3.338,0.264065,0.96125,0.67425,0,0,12899.665,0.86468795,0,5102.05,6052.7,0,0,-0.395517666,0.005359501
FALSE,TRUE,FALSE,815.55,4.146,39.64,244.8625,0.844875,6.755,0.04675,2.002,0.049445,0.97225,0.78175,0,0,14643.325,0.92753195,0,14359.1,20835.35,0,0,-0.980599109,0.001143173
FALSE,TRUE,FALSE,676.95,4.218,38.76,130.7875,0.924625,5.093,0.45825,4.842,0.058265,0.97375,0.54475,0,0,12080.605,0.7900032,0,11833.2,15209.35,0,0,-0.979532339,0.002062982
FALSE,TRUE,FALSE,762.45,2.462,36.28,629.9875,0.715375,6.839,0.01625,1.298,0.201835,0.85075,0.74125,0,0,4697.425,0.22139205,0,166.5,470.45,0.75,331,0.218005363,0.057528021
FALSE,TRUE,FALSE,1063.95,2.81,36.92,269.2375,0.860625,4.031,0.25775,4.794,0.405185,0.77325,0.97525,0,0,8395.475,0,0,0,0,1,170.7,0.6586,0.026392224
FALSE,TRUE,FALSE,1390.65,1.938,89.24,653.3875,0.899375,2.585,0.14625,1.946,0.351285,0.80725,0.70825,0,0,5089.975,0,0,4891.2,5080.3,0,0,-0.960956807,0.001514471
FALSE,TRUE,FALSE,962.25,4.006,30.76,144.4375,0.823375,6.977,0.40175,2.246,0.099915,0.93425,0.85575,0,0,15617.705,0,0,0,0,1,111.05,0.7779,0.005248509
FALSE,TRUE,FALSE,736.35,3.458,37.08,707.9875,0.725625,7.457,0.41525,2.134,0.162145,0.59925,0.92525,0,0,8755.145,0,0,6465.8,8396.15,0,0,-0.738596272,0.003398667
FALSE,TRUE,FALSE,649.95,4.018,32.76,613.4125,0.839625,7.907,0.18725,3.722,0.188115,0.94825,0.92925,0,0,10985.14,0,0,0,0,1,109.9,0.7802,0.0034394
FALSE,TRUE,FALSE,613.95,4.39,46.68,472.0375,0.773375,6.557,0.38925,3.234,0.359615,0.57675,0.73475,0,0,11826.635,0,0,10073.45,11360.1,0,0,-0.851749715,0.006175602
FALSE,TRUE,FALSE,666.15,3.634,46.2,498.3625,0.902625,6.197,0.11275,3.482,0.412045,0.76475,0.50375,0,0,9123.855,0,0,8854.35,9167.15,0,0,-0.970470861,0.001354783
