VIABILITY_TARGET_HOMING,FEMALE_FERTILITY_TARGET_HOMING,Y_SHREDDER,DENSITY,ISLAND_SIDE_LENGTH,INTERACTION_DISTANCE_SIGMA,AVG_DISPERSAL,MONTHLY_SURVIVAL_RATE,LITTER_SIZE,ITINERANT_FREQ,ITINERANT_DISPERSAL_MULTIPLIER,RELEASE_PERCENTAGE,DRIVE_FITNESS,DRIVE_EFFICIENCY,RESISTANCE_RATE,R1_RATE,Equilibrium pop size,End drive freq,End resistance freq,Minimum pop size,End pop,Suppression rate,Gen Suppressed,Composite Value,Composite Value SE
TRUE,FALSE,FALSE,640.95,4.454,34.04,277.0375,0.862625,4.967,0.22175,4.146,0.453205,0.77225,0.52525,0,0,13097.95,0,0,12717.9,13097.25,0,0,-0.97098721,0.000955872
TRUE,FALSE,FALSE,1112.55,3.586,44.28,400.8625,0.800875,3.503,0.20425,3.942,0.378725,0.85725,0.58125,0,0,14288.39,0.07294743,0,13726.25,14020.45,0,0,-0.960665948,0.000793899
TRUE,FALSE,FALSE,1178.25,4.326,44.84,638.7625,0.770125,3.365,0.25825,4.382,0.026905,0.88725,0.50475,0,0,22039.6,0.156919,0,21130.65,21454.35,0,0,-0.958760157,0.000455861
TRUE,FALSE,FALSE,822.75,1.326,78.2,578.3125,0.932875,6.359,0.03575,3.478,0.360105,0.80275,0.61875,0,0,1449.25,0,0,1377.7,1441.85,0,0,-0.950650229,0.002382773
TRUE,FALSE,FALSE,1414.95,4.686,31.8,475.9375,0.787875,4.775,0.00525,1.65,0.024945,0.99225,0.80225,0,0,31616.49,0.4413508,0,31336.35,42977.4,0,0,-0.991150093,0.001174241
TRUE,FALSE,FALSE,904.65,3.958,73.32,200.0125,0.941125,7.223,0.04875,3.082,0.196445,0.87725,0.53725,0,0,14647.545,0,0,14329,14643.15,0,0,-0.97828568,0.001530562
TRUE,FALSE,FALSE,1045.95,1.346,35.4,595.8625,0.706375,3.341,0.44275,3.046,0.308655,0.80175,0.74425,0,0,1851.91,0.2213041,0,1384.7,1541.25,0,0,-0.747698751,0.00401168
TRUE,FALSE,FALSE,1389.75,4.174,21.88,467.1625,0.948875,5.069,0.35575,1.51,0.325805,0.51275,0.75175,0,0,25093.25,0,0,24342.75,25115.5,0,0,-0.97009904,0.001950336
TRUE,FALSE,FALSE,755.25,3.194,43.16,960.5125,0.902625,3.947,0.11625,2.798,0.272885,0.92175,0.90825,0,0,7862.805,0.42354755,0,7758.65,9382.5,0,0,-0.986771861,0.001908699
TRUE,FALSE,FALSE,974.85,2.53,59.08,362.8375,0.701125,7.631,0.49475,3.418,0.288565,0.97775,0.65425,0,0,5942.035,0.38771435,0,5953.15,7565.7,0,0,-1.001743232,0.007900702
TRUE,FALSE,FALSE,1404.15,3.054,94.28,483.7375,0.840125,3.707,0.10775,2.542,0.399305,0.67075,0.96875,0,0,12910.11,0,0,12513.75,12942,0,0,-0.969316555,0.0017771
TRUE,FALSE,FALSE,1262.85,3.542,85.56,283.8625,0.754875,7.715,0.07775,4.89,0.017105,0.80475,0.69025,0,0,15877.925,0,0,13544.35,15113.4,0,0,-0.853170313,0.011169372
TRUE,FALSE,FALSE,824.55,4.586,57.64,27.4375,0.788375,2.717,0.32075,2.678,0.358635,0.75375,0.59325,0,0,15999.735,0,0,14639.2,15994.1,0,0,-0.914972799,0.0015608
TRUE,FALSE,FALSE,1015.35,3.286,54.2,298.4875,0.916125,4.589,0.27775,1.634,0.251815,0.78975,0.69275,0,0,10950.96,0,0,10384.6,10867,0,0,-0.948293477,0.001978403
TRUE,FALSE,FALSE,1019.85,1.286,91.16,509.0875,0.821125,6.557,0.21375,2.81,0.013675,0.69425,0.99725,0,0,1616.91,0,0,1296.75,1567.3,0,0,-0.802070332,0.005507647
