HOMOZYGOTE_EMBRYO_NONVIABLE,RECESSIVE_FEMALE_STERILE,Y_SHREDDER,INDS_PER_KM_SQUARE,SIM_SIDE_LENGTH,COMPETITION_DISTANCE,AVG_DISPERSAL,PER_TIME_STEP_SURVIVAL_RATE,LITTER_SIZE,ITINERANT_FREQ,ITINERANT_DISPERSAL_MULTIPLYER,RELEASE_PERCENTAGE,DRIVE_FITNESS,DRIVE_CONVERSION_RATE,RESISTANCE_RATE,R1_OCCURRENCE_RATE,Equilibrium pop size,End drive freq,End resistance freq,Minimum pop size,End pop,Suppression rate,Gen Suppressed,GP rating (1-(min(time_suppression ; 500)/500),GP rating alternative (GP_rating - min_pop/equilib_pop_size),GP rating SE,GP alt SE
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,1,0.9,0,0,4085.735,0.97496,0,3268.1,3963,0,0,0,-0.799912896,0,0.002022173
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.9,0.904,0,0,4088.42,0,0,3931.3,4110.75,0,0,0,-0.961582461,0,0.001520177
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.904,0.904,0,0,4082.825,0,0,3925.95,4084.05,0,0,0,-0.961601409,0,0.00175037
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.908,0.904,0,0,4080.485,0,0,3935.2,4090.2,0,0,0,-0.964433543,0,0.001616079
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.912,0.904,0,0,4086.885,0,0,3934.7,4072,0,0,0,-0.962785542,0,0.001630719
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.916,0.904,0,0,4091.48,0,0,3924.35,4093.45,0,0,0,-0.959177765,0,0.001434555
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.92,0.904,0,0,4084.105,0.000165077,0,3929.85,4062.25,0,0,0,-0.962255431,0,0.001924775
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.924,0.904,0,0,4085.235,0.000783165,0,3917.9,4079.35,0,0,0,-0.959078547,0,0.002017632
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.928,0.904,0,0,4090.795,0.001019666,0,3899.45,4084.65,0,0,0,-0.95324391,0,0.002102994
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.932,0.904,0,0,4086.805,0.008348937,0,3891.45,4086.35,0,0,0,-0.952257577,0,0.002229077
