HOMOZYGOTE_EMBRYO_NONVIABLE,RECESSIVE_FEMALE_STERILE,Y_SHREDDER,INDS_PER_KM_SQUARE,SIM_SIDE_LENGTH,COMPETITION_DISTANCE,AVG_DISPERSAL,PER_TIME_STEP_SURVIVAL_RATE,LITTER_SIZE,ITINERANT_FREQ,ITINERANT_DISPERSAL_MULTIPLYER,RELEASE_PERCENTAGE,DRIVE_FITNESS,DRIVE_CONVERSION_RATE,RESISTANCE_RATE,R1_OCCURRENCE_RATE,Equilibrium pop size,End drive freq,End resistance freq,Minimum pop size,End pop,Suppression rate,Gen Suppressed,GP rating (1-(min(time_suppression ; 500)/500),GP rating alternative (GP_rating - min_pop/equilib_pop_size),GP rating SE,GP alt SE
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.75,0.76,0,0,4252.79,0,0,4170.2,4260.7,0,0,0,-0.98060646,0,0.00299201
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.76,0.76,0,0,4245,0,0,4159.6,4249.8,0,0,0,-0.979899581,0,0.002657944
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.77,0.76,0,0,4262.64,0,0,4154.4,4275.4,0,0,0,-0.97463683,0,0.002901274
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.78,0.76,0,0,4267.68,0,0,4157,4257.7,0,0,0,-0.974075872,0,0.001807432
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.79,0.76,0,0,4242.75,0,0,4136.3,4257.9,0,0,0,-0.974957999,0,0.002940062
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.8,0.76,0,0,4241.65,0,0,4120.1,4251,0,0,0,-0.971371234,0,0.002468395
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.81,0.76,0,0,4248.87,0,0,4149.7,4269.2,0,0,0,-0.976662216,0,0.001252177
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.82,0.76,0,0,4244.1,0,0,4143.7,4226.6,0,0,0,-0.976415151,0,0.00348645
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.83,0.76,0,0,4242.63,0,0,4117.6,4262.4,0,0,0,-0.97057482,0,0.002808462
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.84,0.76,0,0,4253.83,0,0,4135.4,4265.9,0,0,0,-0.972181655,0,0.002647168
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.85,0.76,0,0,4245.55,0,0,4129.4,4233.5,0,0,0,-0.972687205,0,0.003163222
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.86,0.76,0,0,4246.53,0,0,4114.7,4253,0,0,0,-0.96901993,0,0.003047589
