HOMOZYGOTE_EMBRYO_NONVIABLE,RECESSIVE_FEMALE_STERILE,Y_SHREDDER,INDS_PER_KM_SQUARE,SIM_SIDE_LENGTH,COMPETITION_DISTANCE,AVG_DISPERSAL,PER_TIME_STEP_SURVIVAL_RATE,LITTER_SIZE,ITINERANT_FREQ,ITINERANT_DISPERSAL_MULTIPLYER,RELEASE_PERCENTAGE,DRIVE_FITNESS,DRIVE_CONVERSION_RATE,RESISTANCE_RATE,R1_OCCURRENCE_RATE,Equilibrium pop size,End drive freq,End resistance freq,Minimum pop size,End pop,Suppression rate,Gen Suppressed,GP rating (1-(min(time_suppression ; 500)/500),GP rating alternative (GP_rating - min_pop/equilib_pop_size),GP rating SE,GP alt SE
TRUE,FALSE,FALSE,1000,2,25,250,0.8,4,0.1,2,0.1,0.94,0.862,0,0,4081.545,0.43217765,0,3477.5,3847.75,0,0,0,-0.851995954,0,0.003314586
TRUE,FALSE,FALSE,1000,2,25,250,0.8,4,0.1,2,0.1,0.946,0.862,0,0,4096.06,0.43553205,0,3439.45,3858.2,0,0,0,-0.839745557,0,0.005388305
TRUE,FALSE,FALSE,1000,2,25,250,0.8,4,0.1,2,0.1,0.952,0.862,0,0,4094.745,0.44180835,0,3411.3,3771.5,0,0,0,-0.833112059,0,0.006085315
TRUE,FALSE,FALSE,1000,2,25,250,0.8,4,0.1,2,0.1,0.958,0.862,0,0,4083.685,0.44553875,0,3406.75,3752.75,0,0,0,-0.834269087,0,0.004531452
TRUE,FALSE,FALSE,1000,2,25,250,0.8,4,0.1,2,0.1,0.964,0.862,0,0,4079.385,0.4465291,0,3396.75,3797.6,0,0,0,-0.832697865,0,0.005369329
TRUE,FALSE,FALSE,1000,2,25,250,0.8,4,0.1,2,0.1,0.97,0.862,0,0,4081.62,0.45118945,0,3400.8,3781.35,0,0,0,-0.833322516,0,0.006322546
TRUE,FALSE,FALSE,1000,2,25,250,0.8,4,0.1,2,0.1,0.976,0.862,0,0,4084.635,0.45370295,0,3383.05,3800.3,0,0,0,-0.828212352,0,0.004262817
TRUE,FALSE,FALSE,1000,2,25,250,0.8,4,0.1,2,0.1,0.982,0.862,0,0,4083.345,0.45740245,0,3447.35,3782.9,0,0,0,-0.844277613,0,0.004223048
TRUE,FALSE,FALSE,1000,2,25,250,0.8,4,0.1,2,0.1,0.988,0.862,0,0,4078.12,0.45893565,0,3439.8,3787.15,0,0,0,-0.843467849,0,0.005037195
TRUE,FALSE,FALSE,1000,2,25,250,0.8,4,0.1,2,0.1,0.994,0.862,0,0,4079.68,0.4606888,0,3519.15,3852.15,0,0,0,-0.862633397,0,0.004113332
